component_key,component_name,qualifier,path,metric_key,metric_name,value
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,security_hotspots_to_review_status,Security Review To Review Status,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,security_review_rating,Security Review Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,skipped_tests,Skipped Unit Tests,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_blocker_issues,Blocker Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_high_issues,High Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_info_issues,Info Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_low_issues,Low Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_maintainability_debt_ratio,Technical Debt Ratio,0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_maintainability_issues,Maintainability Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_maintainability_rating,Maintainability Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_maintainability_remediation_effort,Technical Debt,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_medium_issues,Medium Severity Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_reliability_issues,Reliability Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_reliability_rating,Reliability Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_reliability_remediation_effort,Reliability Remediation Effort,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_security_issues,Security Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,software_quality_security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,sqale_debt_ratio,Technical Debt Ratio,0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,sqale_index,Technical Debt,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,sqale_rating,Maintainability Rating,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,statements,Statements,6
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,test_errors,Unit Test Errors,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,test_failures,Unit Test Failures,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,test_success_density,Unit Test Success (%),100.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,uncovered_lines,Uncovered Lines,6
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,violations,Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminCategoryController.java,AdminCategoryController.java,FIL,src/main/java/com/ecommerce/controller/AdminCategoryController.java,vulnerabilities,Vulnerabilities,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,accepted_issues,Accepted Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,blocker_violations,Blocker Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,bugs,Bugs,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,classes,Classes,1
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,code_smells,Code Smells,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,cognitive_complexity,Cognitive Complexity,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,comment_lines,Comment Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,comment_lines_density,Comments (%),0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,complexity,Cyclomatic Complexity,3
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,confirmed_issues,Confirmed Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,coverage,Coverage,0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,critical_violations,Critical Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,development_cost,Development Cost,960
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,duplicated_blocks,Duplicated Blocks,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,duplicated_files,Duplicated Files,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,duplicated_lines,Duplicated Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,duplicated_lines_density,Duplicated Lines (%),0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/controller/AdminOrderController.java,AdminOrderController.java,FIL,src/main/java/com/ecommerce/controller/AdminOrderController.java,effort_to_reach_maintainability_rating_a,Effort to Reach Maintainability Rating A,0
